Primary_User	Article1	Article2	Article3	Article4	Article5	Article6	Article7	Article8	Article9	Article10
User_106462.txt	Asia_10005.txt	Showbiz_14108.txt	World_14812.txt	Singapore_9355.txt	Asia_11527.txt	Crime_15127.txt	Singapore_15167.txt	World_13571.txt	Science_14903.txt	World_15163.txt
User_10647.txt	Singapore_12994.txt	Sports_15036.txt	Showbiz_14109.txt	Sports_14687.txt	Showbiz_9149.txt	Asia_10128.txt	Asia_15143.txt	Singapore_11595.txt	Asia_15392.txt	Singapore_11594.txt
User_10657.txt	Singapore_13444.txt	Singapore_13477.txt	Asia_16150.txt	Asia_10005.txt	World_14289.txt	Asia_12059.txt	Asia_15164.txt	Asia_11356.txt	Singapore_9593.txt	World_11732.txt
User_10678.txt	World_16266.txt	Asia_15373.txt	Science_15190.txt	World_11117.txt	Asia_15193.txt	Showbiz_10283.txt	Science_14508.txt	Science_13226.txt	Showbiz_15266.txt	Asia_13487.txt
User_10689.txt	Asia_11527.txt	Asia_10005.txt	Asia_10027.txt	Asia_9641.txt	World_10655.txt	Asia_12952.txt	Asia_10006.txt	Sports_10878.txt	Asia_10015.txt	Asia_16131.txt
User_106989.txt	Asia_11528.txt	Asia_10005.txt	Asia_9420.txt	World_11431.txt	Asia_16136.txt	Asia_9503.txt	Asia_10752.txt	Asia_11889.txt	Asia_9413.txt	World_12234.txt
User_10704.txt	World_10204.txt	Asia_14737.txt	World_9370.txt	Asia_13656.txt	Crime_10957.txt	Asia_12584.txt	World_10324.txt	Asia_13103.txt	Asia_13709.txt	Showbiz_15449.txt
User_10707.txt	Asia_10005.txt	Asia_11656.txt	Asia_10045.txt	Crime_9326.txt	Asia_12134.txt	Singapore_15818.txt	Crime_10017.txt	Asia_9920.txt	Asia_13748.txt	Asia_10148.txt
User_107088.txt	World_14777.txt	Showbiz_15952.txt	Singapore_12963.txt	Asia_9372.txt	Sports_9724.txt	World_9319.txt	Science_13028.txt	Asia_13048.txt	World_15221.txt	World_13784.txt
User_10725.txt	World_10353.txt	Singapore_11987.txt	Asia_10006.txt	Asia_10828.txt	World_15026.txt	World_12661.txt	Asia_12570.txt	Asia_14119.txt	Science_14434.txt	World_10606.txt
User_10726.txt	Asia_10005.txt	Asia_10045.txt	Asia_15791.txt	World_11206.txt	Asia_12787.txt	Asia_10040.txt	Crime_13095.txt	Singapore_12747.txt	Asia_12952.txt	World_14126.txt
User_107400.txt	Asia_12453.txt	Asia_10006.txt	Asia_10027.txt	World_12263.txt	Sports_15037.txt	Crime_9523.txt	Asia_14714.txt	Asia_11461.txt	Asia_10005.txt	World_11757.txt
User_10741.txt	Science_14976.txt	Crime_15148.txt	World_15201.txt	Singapore_9355.txt	Singapore_12865.txt	World_14499.txt	World_14350.txt	World_14788.txt	World_15030.txt	Singapore_15852.txt
User_10750.txt	World_13764.txt	Asia_14204.txt	World_12058.txt	Asia_16152.txt	World_13918.txt	World_14114.txt	World_13893.txt	World_14812.txt	World_13784.txt	World_11169.txt
User_10757.txt	World_13949.txt	Sports_10182.txt	World_13742.txt	Crime_9596.txt	World_13919.txt	World_11118.txt	Asia_13340.txt	Asia_10005.txt	Showbiz_14020.txt	Asia_13594.txt
User_10769.txt	Showbiz_9149.txt	Asia_10005.txt	World_10657.txt	Sports_12029.txt	Sports_10247.txt	Singapore_15309.txt	Showbiz_9814.txt	World_10559.txt	Singapore_13356.txt	Singapore_11777.txt
User_10781.txt	Asia_10005.txt	Asia_11526.txt	Asia_10014.txt	Asia_10006.txt	Asia_10015.txt	Asia_12023.txt	World_13903.txt	Asia_16239.txt	Asia_12941.txt	World_13786.txt
User_10786.txt	Showbiz_10864.txt	Showbiz_10779.txt	Asia_10005.txt	Showbiz_9605.txt	Showbiz_14783.txt	Showbiz_10348.txt	Showbiz_9513.txt	World_13903.txt	Sports_9886.txt	Singapore_9262.txt
User_10790.txt	Asia_10005.txt	Asia_11526.txt	Asia_13500.txt	Asia_12953.txt	Asia_11394.txt	Asia_10016.txt	World_13903.txt	Asia_10006.txt	Asia_9637.txt	Asia_9640.txt
User_10793.txt	Showbiz_9072.txt	Science_9314.txt	Asia_10005.txt	Singapore_9354.txt	Showbiz_14681.txt	Asia_9971.txt	Showbiz_9909.txt	Crime_15127.txt	Asia_14671.txt	World_15163.txt
User_10808.txt	Sports_10217.txt	Showbiz_15722.txt	Asia_10005.txt	Asia_9476.txt	Showbiz_14053.txt	Showbiz_9603.txt	Showbiz_15944.txt	Singapore_15155.txt	Asia_10257.txt	Showbiz_14330.txt
User_108102.txt	World_13879.txt	World_15618.txt	World_15668.txt	World_16180.txt	World_11702.txt	World_11604.txt	Asia_10005.txt	Asia_10749.txt	World_14224.txt	World_15095.txt
