Primary_User	Article1	Article2	Article3	Article4	Article5	Article6	Article7	Article8	Article9	Article10
30415	SGNews/Asia_13384.txt	SGNews/Asia_11013.txt	SGNews/Asia_10644.txt	SGNews/Asia_13502.txt	SGNews/Asia_13651.txt	SGNews/Asia_13872.txt	SGNews/Asia_13019.txt	SGNews/Asia_12127.txt	SGNews/Asia_13190.txt	SGNews/Asia_11612.txt
30272	SGNews/Asia_11707.txt	SGNews/Asia_11434.txt	SGNews/Asia_14099.txt	SGNews/Asia_13591.txt	SGNews/Asia_12353.txt	SGNews/Asia_12106.txt	SGNews/Asia_11555.txt	SGNews/Asia_13320.txt	SGNews/Asia_13713.txt	SGNews/Asia_11477.txt
30853	SGNews/Asia_12569.txt	SGNews/Asia_10789.txt	SGNews/Asia_11706.txt	SGNews/Asia_13384.txt	SGNews/Asia_10048.txt	SGNews/Asia_10151.txt	SGNews/Asia_10198.txt	SGNews/Asia_13574.txt	SGNews/Asia_11466.txt	SGNews/Asia_13026.txt
9394	SGNews/Asia_11707.txt	SGNews/Asia_11559.txt	SGNews/Asia_10083.txt	SGNews/Asia_10699.txt	SGNews/Asia_13589.txt	SGNews/Asia_11081.txt	SGNews/Asia_13320.txt	SGNews/Asia_11467.txt	SGNews/Asia_13651.txt	SGNews/Asia_11477.txt
41457	SGNews/Asia_11707.txt	SGNews/Asia_10710.txt	SGNews/Asia_10083.txt	SGNews/Asia_13337.txt	SGNews/Asia_12504.txt	SGNews/Asia_13588.txt	SGNews/Asia_10787.txt	SGNews/Asia_10048.txt	SGNews/Asia_11466.txt	SGNews/Asia_13026.txt
31588	SGNews/Asia_11707.txt	SGNews/Asia_13592.txt	SGNews/Asia_10083.txt	SGNews/Asia_13019.txt	SGNews/Asia_11791.txt	SGNews/Asia_13924.txt	SGNews/Asia_12013.txt	SGNews/Asia_14106.txt	SGNews/Asia_13574.txt	SGNews/Asia_13157.txt
29013	SGNews/Asia_11852.txt	SGNews/Asia_11441.txt	SGNews/Asia_10710.txt	SGNews/Asia_11688.txt	SGNews/Asia_12547.txt	SGNews/Asia_12503.txt	SGNews/Asia_10048.txt	SGNews/Asia_13315.txt	SGNews/Asia_11861.txt	SGNews/Asia_11733.txt
39172	SGNews/Asia_11707.txt	SGNews/Asia_12514.txt	SGNews/Asia_11792.txt	SGNews/Asia_13159.txt	SGNews/Asia_12264.txt	SGNews/Asia_10083.txt	SGNews/Asia_10907.txt	SGNews/Asia_13315.txt	SGNews/Asia_10048.txt	SGNews/Asia_11478.txt
41396	SGNews/Asia_11793.txt	SGNews/Asia_12267.txt	SGNews/Asia_13707.txt	SGNews/Asia_11707.txt	SGNews/Asia_10195.txt	SGNews/Asia_12954.txt	SGNews/Asia_13980.txt	SGNews/Asia_13886.txt	SGNews/Asia_11772.txt	SGNews/Asia_13484.txt
24213	SGNews/Asia_11707.txt	SGNews/Asia_10083.txt	SGNews/Asia_10765.txt	SGNews/Asia_13655.txt	SGNews/Asia_13650.txt	SGNews/Asia_12827.txt	SGNews/Asia_11504.txt	SGNews/Asia_10904.txt	SGNews/Asia_11435.txt	SGNews/Asia_13248.txt
4348	SGNews/Asia_12596.txt	SGNews/Asia_11065.txt	SGNews/Asia_11505.txt	SGNews/Asia_11795.txt	SGNews/Asia_10679.txt	SGNews/Asia_10788.txt	SGNews/Asia_13815.txt	SGNews/Asia_11686.txt	SGNews/Asia_10048.txt	SGNews/Asia_13573.txt
100414	SGNews/Asia_12950.txt	SGNews/Asia_13801.txt	SGNews/Asia_13044.txt	SGNews/Asia_12881.txt	SGNews/Asia_11707.txt	SGNews/Asia_12126.txt	SGNews/Asia_13037.txt	SGNews/Asia_10083.txt	SGNews/Asia_13594.txt	SGNews/Asia_12117.txt
24485	SGNews/Asia_11707.txt	SGNews/Asia_13658.txt	SGNews/Asia_10710.txt	SGNews/Asia_10083.txt	SGNews/Asia_10764.txt	SGNews/Asia_13653.txt	SGNews/Asia_13336.txt	SGNews/Asia_12511.txt	SGNews/Asia_11435.txt	SGNews/Asia_12117.txt
28482	SGNews/Asia_12691.txt	SGNews/Asia_11478.txt	SGNews/Asia_11706.txt	SGNews/Asia_13337.txt	SGNews/Asia_13589.txt	SGNews/Asia_10789.txt	SGNews/Asia_10710.txt	SGNews/Asia_13874.txt	SGNews/Asia_11063.txt	SGNews/Asia_10152.txt
100975	SGNews/Asia_11982.txt	SGNews/Asia_11235.txt	SGNews/Asia_13591.txt	SGNews/Asia_10446.txt	SGNews/Asia_13746.txt	SGNews/Asia_13344.txt	SGNews/Asia_10048.txt	SGNews/Asia_10293.txt	SGNews/Asia_13072.txt	SGNews/Asia_13557.txt
31572	SGNews/Asia_10909.txt	SGNews/Asia_12691.txt	SGNews/Asia_12636.txt	SGNews/Asia_11477.txt	SGNews/Asia_11688.txt	SGNews/Asia_13157.txt	SGNews/Asia_12312.txt	SGNews/Asia_10048.txt	SGNews/Asia_11463.txt	SGNews/Asia_10788.txt
66680	SGNews/Asia_12595.txt	SGNews/Asia_11707.txt	SGNews/Asia_10083.txt	SGNews/Asia_12177.txt	SGNews/Asia_13589.txt	SGNews/Asia_10788.txt	SGNews/Asia_10048.txt	SGNews/Asia_11467.txt	SGNews/Asia_11788.txt	SGNews/Asia_10150.txt
4935	SGNews/Asia_11559.txt	SGNews/Asia_13928.txt	SGNews/Asia_13986.txt	SGNews/Asia_13592.txt	SGNews/Asia_13724.txt	SGNews/Asia_14172.txt	SGNews/Asia_11708.txt	SGNews/Asia_11706.txt	SGNews/Asia_11790.txt	SGNews/Asia_10979.txt
8353	SGNews/Asia_11559.txt	SGNews/Asia_13365.txt	SGNews/Asia_13591.txt	SGNews/Asia_10679.txt	SGNews/Asia_10048.txt	SGNews/Asia_12512.txt	SGNews/Asia_10786.txt	SGNews/Asia_10150.txt	SGNews/Asia_10195.txt	SGNews/Asia_11775.txt
10793	SGNews/Asia_13886.txt	SGNews/Asia_12079.txt	SGNews/Asia_11443.txt	SGNews/Asia_12243.txt	SGNews/Asia_11085.txt	SGNews/Asia_12264.txt	SGNews/Asia_12126.txt	SGNews/Asia_13653.txt	SGNews/Asia_10766.txt	SGNews/Asia_12729.txt
5290	SGNews/Asia_10710.txt	SGNews/Asia_13499.txt	SGNews/Asia_11213.txt	SGNews/Asia_10696.txt	SGNews/Asia_13159.txt	SGNews/Asia_13245.txt	SGNews/Asia_12665.txt	SGNews/Asia_12138.txt	SGNews/Asia_10146.txt	SGNews/Asia_10673.txt
14697	SGNews/Asia_11707.txt	SGNews/Asia_10580.txt	SGNews/Asia_12157.txt	SGNews/Asia_10908.txt	SGNews/Asia_10083.txt	SGNews/Asia_11467.txt	SGNews/Asia_11052.txt	SGNews/Asia_10677.txt	SGNews/Asia_13314.txt	SGNews/Asia_13986.txt
23116	SGNews/Asia_11612.txt	SGNews/Asia_10005.txt	SGNews/Asia_11687.txt	SGNews/Asia_13554.txt	SGNews/Asia_11618.txt	SGNews/Asia_12825.txt	SGNews/Asia_12629.txt	SGNews/Asia_10365.txt	SGNews/Asia_13573.txt	SGNews/Asia_13652.txt
21022	SGNews/Asia_11559.txt	SGNews/Asia_10043.txt	SGNews/Asia_12896.txt	SGNews/Asia_11688.txt	SGNews/Asia_11321.txt	SGNews/Asia_11673.txt	SGNews/Asia_13575.txt	SGNews/Asia_12977.txt	SGNews/Asia_10275.txt	SGNews/Asia_11005.txt
6547	SGNews/Asia_13899.txt	SGNews/Asia_10154.txt	SGNews/Asia_12962.txt	SGNews/Asia_10510.txt	SGNews/Asia_10882.txt	SGNews/Asia_11013.txt	SGNews/Asia_12579.txt	SGNews/Asia_12127.txt	SGNews/Asia_11109.txt	SGNews/Asia_12134.txt
12928	SGNews/Asia_11707.txt	SGNews/Asia_11506.txt	SGNews/Asia_12513.txt	SGNews/Asia_13590.txt	SGNews/Asia_13653.txt	SGNews/Asia_10083.txt	SGNews/Asia_10579.txt	SGNews/Asia_12503.txt	SGNews/Asia_13316.txt	SGNews/Asia_10787.txt
12543	SGNews/Asia_10645.txt	SGNews/Asia_10765.txt	SGNews/Asia_11688.txt	SGNews/Asia_13394.txt	SGNews/Asia_10083.txt	SGNews/Asia_13888.txt	SGNews/Asia_10153.txt	SGNews/Asia_11052.txt	SGNews/Asia_13652.txt	SGNews/Asia_12824.txt
22291	SGNews/Asia_10910.txt	SGNews/Asia_10392.txt	SGNews/Asia_13714.txt	SGNews/Asia_12156.txt	SGNews/Asia_11983.txt	SGNews/Asia_12301.txt	SGNews/Asia_10579.txt	SGNews/Asia_12001.txt	SGNews/Asia_10027.txt	SGNews/Asia_11686.txt
21120	SGNews/Asia_11707.txt	SGNews/Asia_10753.txt	SGNews/Asia_10083.txt	SGNews/Asia_10151.txt	SGNews/Asia_10198.txt	SGNews/Asia_11507.txt	SGNews/Asia_11477.txt	SGNews/Asia_10857.txt	SGNews/Asia_11789.txt	SGNews/Asia_11211.txt
13023	SGNews/Asia_12950.txt	SGNews/Asia_13037.txt	SGNews/Asia_12881.txt	SGNews/Asia_12127.txt	SGNews/Asia_13798.txt	SGNews/Asia_13603.txt	SGNews/Asia_12125.txt	SGNews/Asia_13595.txt	SGNews/Asia_13034.txt	SGNews/Asia_10362.txt
4660	SGNews/Asia_11707.txt	SGNews/Asia_12690.txt	SGNews/Asia_10083.txt	SGNews/Asia_10699.txt	SGNews/Asia_10207.txt	SGNews/Asia_10908.txt	SGNews/Asia_13883.txt	SGNews/Asia_12011.txt	SGNews/Asia_11358.txt	SGNews/Asia_11038.txt
13743	SGNews/Asia_11793.txt	SGNews/Asia_12514.txt	SGNews/Asia_13338.txt	SGNews/Asia_12265.txt	SGNews/Asia_10152.txt	SGNews/Asia_10199.txt	SGNews/Asia_12013.txt	SGNews/Asia_13574.txt	SGNews/Asia_13720.txt	SGNews/Asia_10904.txt
15261	SGNews/Asia_11673.txt	SGNews/Asia_12691.txt	SGNews/Asia_13651.txt	SGNews/Asia_13656.txt	SGNews/Asia_10766.txt	SGNews/Asia_11981.txt	SGNews/Asia_13502.txt	SGNews/Asia_13931.txt	SGNews/Asia_12826.txt	SGNews/Asia_11437.txt
8493	SGNews/Asia_11394.txt	SGNews/Asia_10981.txt	SGNews/Asia_12791.txt	SGNews/Asia_12125.txt	SGNews/Asia_12077.txt	SGNews/Asia_13873.txt	SGNews/Asia_11006.txt	SGNews/Asia_12078.txt	SGNews/Asia_11942.txt	SGNews/Asia_13395.txt
5445	SGNews/Asia_10614.txt	SGNews/Asia_11706.txt	SGNews/Asia_12070.txt	SGNews/Asia_12244.txt	SGNews/Asia_13059.txt	SGNews/Asia_13380.txt	SGNews/Asia_13342.txt	SGNews/Asia_12243.txt	SGNews/Asia_11033.txt	SGNews/Asia_10241.txt
10959	SGNews/Asia_10982.txt	SGNews/Asia_10152.txt	SGNews/Asia_10199.txt	SGNews/Asia_13964.txt	SGNews/Asia_13980.txt	SGNews/Asia_13802.txt	SGNews/Asia_10859.txt	SGNews/Asia_13979.txt	SGNews/Asia_13309.txt	SGNews/Asia_13020.txt
6055	SGNews/Asia_10749.txt	SGNews/Asia_11811.txt	SGNews/Asia_12570.txt	SGNews/Asia_11795.txt	SGNews/Asia_11709.txt	SGNews/Asia_12785.txt	SGNews/Asia_10841.txt	SGNews/Asia_13815.txt	SGNews/Asia_13723.txt	SGNews/Asia_13072.txt
15620	SGNews/Asia_10048.txt	SGNews/Asia_10858.txt	SGNews/Asia_11063.txt	SGNews/Asia_13588.txt	SGNews/Asia_11971.txt	SGNews/Asia_11121.txt	SGNews/Asia_11123.txt	SGNews/Asia_12212.txt	SGNews/Asia_13575.txt	SGNews/Asia_10484.txt
20695	SGNews/Asia_10083.txt	SGNews/Asia_11706.txt	SGNews/Asia_10150.txt	SGNews/Asia_11153.txt	SGNews/Asia_13925.txt	SGNews/Asia_13656.txt	SGNews/Asia_13979.txt	SGNews/Asia_13474.txt	SGNews/Asia_12726.txt	SGNews/Asia_10904.txt
5718	SGNews/Asia_11085.txt	SGNews/Asia_13668.txt	SGNews/Asia_11505.txt	SGNews/Asia_13905.txt	SGNews/Asia_11811.txt	SGNews/Asia_10908.txt	SGNews/Asia_13898.txt	SGNews/Asia_13748.txt	SGNews/Asia_13336.txt	SGNews/Asia_10580.txt
11432	SGNews/Asia_10766.txt	SGNews/Asia_13658.txt	SGNews/Asia_11437.txt	SGNews/Asia_13655.txt	SGNews/Asia_13744.txt	SGNews/Asia_13591.txt	SGNews/Asia_11086.txt	SGNews/Asia_11531.txt	SGNews/Asia_10788.txt	SGNews/Asia_11477.txt
23073	SGNews/Asia_11126.txt	SGNews/Asia_12636.txt	SGNews/Asia_10048.txt	SGNews/Asia_13159.txt	SGNews/Asia_11084.txt	SGNews/Asia_12242.txt	SGNews/Asia_11971.txt	SGNews/Asia_10659.txt	SGNews/Asia_10151.txt	SGNews/Asia_10198.txt
13315	SGNews/Asia_10048.txt	SGNews/Asia_13711.txt	SGNews/Asia_13950.txt	SGNews/Asia_10648.txt	SGNews/Asia_11463.txt	SGNews/Asia_12566.txt	SGNews/Asia_11441.txt	SGNews/Asia_12636.txt	SGNews/Asia_12241.txt	SGNews/Asia_12244.txt
7251	SGNews/Asia_11707.txt	SGNews/Asia_12511.txt	SGNews/Asia_12513.txt	SGNews/Asia_10789.txt	SGNews/Asia_13589.txt	SGNews/Asia_10122.txt	SGNews/Asia_13320.txt	SGNews/Asia_11790.txt	SGNews/Asia_10048.txt	SGNews/Asia_10150.txt
11342	SGNews/Asia_11793.txt	SGNews/Asia_12265.txt	SGNews/Asia_11707.txt	SGNews/Asia_13337.txt	SGNews/Asia_12512.txt	SGNews/Asia_13588.txt	SGNews/Asia_10908.txt	SGNews/Asia_13653.txt	SGNews/Asia_11505.txt	SGNews/Asia_12354.txt
10376	SGNews/Asia_11707.txt	SGNews/Asia_11478.txt	SGNews/Asia_11464.txt	SGNews/Asia_10660.txt	SGNews/Asia_10083.txt	SGNews/Asia_13588.txt	SGNews/Asia_10787.txt	SGNews/Asia_13316.txt	SGNews/Asia_10048.txt	SGNews/Asia_11051.txt
9547	SGNews/Asia_11707.txt	SGNews/Asia_13216.txt	SGNews/Asia_10083.txt	SGNews/Asia_11850.txt	SGNews/Asia_10048.txt	SGNews/Asia_12584.txt	SGNews/Asia_10763.txt	SGNews/Asia_13874.txt	SGNews/Asia_13315.txt	SGNews/Asia_10677.txt
22664	SGNews/Asia_10785.txt	SGNews/Asia_12140.txt	SGNews/Asia_12137.txt	SGNews/Asia_10788.txt	SGNews/Asia_13961.txt	SGNews/Asia_11468.txt	SGNews/Asia_13897.txt	SGNews/Asia_12630.txt	SGNews/Asia_11053.txt	SGNews/Asia_13394.txt
11520	SGNews/Asia_13184.txt	SGNews/Asia_11707.txt	SGNews/Asia_10660.txt	SGNews/Asia_13745.txt	SGNews/Asia_12631.txt	SGNews/Asia_11558.txt	SGNews/Asia_10048.txt	SGNews/Asia_13033.txt	SGNews/Asia_10151.txt	SGNews/Asia_10198.txt
12073	SGNews/Asia_11465.txt	SGNews/Asia_13379.txt	SGNews/Asia_11210.txt	SGNews/Asia_13402.txt	SGNews/Asia_10982.txt	SGNews/Asia_12141.txt	SGNews/Asia_10152.txt	SGNews/Asia_10199.txt	SGNews/Asia_10048.txt	SGNews/Asia_12515.txt
20829	SGNews/Asia_13217.txt	SGNews/Asia_10782.txt	SGNews/Asia_10575.txt	SGNews/Asia_10857.txt	SGNews/Asia_11438.txt	SGNews/Asia_12118.txt	SGNews/Asia_10631.txt	SGNews/Asia_13497.txt	SGNews/Asia_12300.txt	SGNews/Asia_13555.txt
20840	SGNews/Asia_13217.txt	SGNews/Asia_11108.txt	SGNews/Asia_10782.txt	SGNews/Asia_10575.txt	SGNews/Asia_11687.txt	SGNews/Asia_12118.txt	SGNews/Asia_13573.txt	SGNews/Asia_10616.txt	SGNews/Asia_11217.txt	SGNews/Asia_10083.txt
21413	SGNews/Asia_13217.txt	SGNews/Asia_12844.txt	SGNews/Asia_11554.txt	SGNews/Asia_11706.txt	SGNews/Asia_12856.txt	SGNews/Asia_11526.txt	SGNews/Asia_11398.txt	SGNews/Asia_10083.txt	SGNews/Asia_11033.txt	SGNews/Asia_10765.txt
21037	SGNews/Asia_13217.txt	SGNews/Asia_10782.txt	SGNews/Asia_11086.txt	SGNews/Asia_10083.txt	SGNews/Asia_10631.txt	SGNews/Asia_11686.txt	SGNews/Asia_13184.txt	SGNews/Asia_13557.txt	SGNews/Asia_11006.txt	SGNews/Asia_11436.txt
12123	SGNews/Asia_10374.txt	SGNews/Asia_10699.txt	SGNews/Asia_11688.txt	SGNews/Asia_13987.txt	SGNews/Asia_12060.txt	SGNews/Asia_11443.txt	SGNews/Asia_11442.txt	SGNews/Asia_13048.txt	SGNews/Asia_11953.txt	SGNews/Asia_13720.txt
19490	SGNews/Asia_10041.txt	SGNews/Asia_13073.txt	SGNews/Asia_12594.txt	SGNews/Asia_11942.txt	SGNews/Asia_10630.txt	SGNews/Asia_12135.txt	SGNews/Asia_13654.txt	SGNews/Asia_13500.txt	SGNews/Asia_10434.txt	SGNews/Asia_11861.txt
20295	SGNews/Asia_10645.txt	SGNews/Asia_12127.txt	SGNews/Asia_13591.txt	SGNews/Asia_12559.txt	SGNews/Asia_12329.txt	SGNews/Asia_12785.txt	SGNews/Asia_10152.txt	SGNews/Asia_10199.txt	SGNews/Asia_13651.txt	SGNews/Asia_11467.txt
13693	SGNews/Asia_11707.txt	SGNews/Asia_10083.txt	SGNews/Asia_12787.txt	SGNews/Asia_10765.txt	SGNews/Asia_11397.txt	SGNews/Asia_13654.txt	SGNews/Asia_10787.txt	SGNews/Asia_11466.txt	SGNews/Asia_13148.txt	SGNews/Asia_11434.txt
6103	SGNews/Asia_11707.txt	SGNews/Asia_10123.txt	SGNews/Asia_10083.txt	SGNews/Asia_11348.txt	SGNews/Asia_11467.txt	SGNews/Asia_11526.txt	SGNews/Asia_13034.txt	SGNews/Asia_12488.txt	SGNews/Asia_11053.txt	SGNews/Asia_12137.txt
19519	SGNews/Asia_12610.txt	SGNews/Asia_13588.txt	SGNews/Asia_14172.txt	SGNews/Asia_11849.txt	SGNews/Asia_13048.txt	SGNews/Asia_11505.txt	SGNews/Asia_11890.txt	SGNews/Asia_13020.txt	SGNews/Asia_11871.txt	SGNews/Asia_11941.txt
14241	SGNews/Asia_12704.txt	SGNews/Asia_12329.txt	SGNews/Asia_13160.txt	SGNews/Asia_10909.txt	SGNews/Asia_10789.txt	SGNews/Asia_12630.txt	SGNews/Asia_10643.txt	SGNews/Asia_10048.txt	SGNews/Asia_12242.txt	SGNews/Asia_13746.txt
23337	SGNews/Asia_13403.txt	SGNews/Asia_10710.txt	SGNews/Asia_10645.txt	SGNews/Asia_13148.txt	SGNews/Asia_11983.txt	SGNews/Asia_10027.txt	SGNews/Asia_11794.txt	SGNews/Asia_12578.txt	SGNews/Asia_11136.txt	SGNews/Asia_12952.txt
11424	SGNews/Asia_13929.txt	SGNews/Asia_12514.txt	SGNews/Asia_14100.txt	SGNews/Asia_13341.txt	SGNews/Asia_12264.txt	SGNews/Asia_13476.txt	SGNews/Asia_13815.txt	SGNews/Asia_13979.txt	SGNews/Asia_10766.txt	SGNews/Asia_11466.txt
5243	SGNews/Asia_11707.txt	SGNews/Asia_12560.txt	SGNews/Asia_13819.txt	SGNews/Asia_10766.txt	SGNews/Asia_10753.txt	SGNews/Asia_13499.txt	SGNews/Asia_12424.txt	SGNews/Asia_11504.txt	SGNews/Asia_11525.txt	SGNews/Asia_12504.txt
12137	SGNews/Asia_13931.txt	SGNews/Asia_10152.txt	SGNews/Asia_10199.txt	SGNews/Asia_10128.txt	SGNews/Asia_10048.txt	SGNews/Asia_11461.txt	SGNews/Asia_12139.txt	SGNews/Asia_12077.txt	SGNews/Asia_13874.txt	SGNews/Asia_11954.txt
15700	SGNews/Asia_13301.txt	SGNews/Asia_12012.txt	SGNews/Asia_13240.txt	SGNews/Asia_13184.txt	SGNews/Asia_11174.txt	SGNews/Asia_13654.txt	SGNews/Asia_11772.txt	SGNews/Asia_11570.txt	SGNews/Asia_12955.txt	SGNews/Asia_11688.txt
22014	SGNews/Asia_12453.txt	SGNews/Asia_10372.txt	SGNews/Asia_14100.txt	SGNews/Asia_13591.txt	SGNews/Asia_12896.txt	SGNews/Asia_13749.txt	SGNews/Asia_12636.txt	SGNews/Asia_13655.txt	SGNews/Asia_11792.txt	SGNews/Asia_10082.txt
7505	SGNews/Asia_11852.txt	SGNews/Asia_10048.txt	SGNews/Asia_10788.txt	SGNews/Asia_13159.txt	SGNews/Asia_13589.txt	SGNews/Asia_12630.txt	SGNews/Asia_11468.txt	SGNews/Asia_10151.txt	SGNews/Asia_10198.txt	SGNews/Asia_13026.txt
13047	SGNews/Asia_13366.txt	SGNews/Asia_11952.txt	SGNews/Asia_10151.txt	SGNews/Asia_12302.txt	SGNews/Asia_13925.txt	SGNews/Asia_12125.txt	SGNews/Asia_11477.txt	SGNews/Asia_10636.txt	SGNews/Asia_10121.txt	SGNews/Asia_10629.txt
11101	SGNews/Asia_13021.txt	SGNews/Asia_12515.txt	SGNews/Asia_13575.txt	SGNews/Asia_13751.txt	SGNews/Asia_13023.txt	SGNews/Asia_13924.txt	SGNews/Asia_12704.txt	SGNews/Asia_13899.txt	SGNews/Asia_14074.txt	SGNews/Asia_10088.txt
21062	SGNews/Asia_12331.txt	SGNews/Asia_12134.txt	SGNews/Asia_10645.txt	SGNews/Asia_12157.txt	SGNews/Asia_10699.txt	SGNews/Asia_13816.txt	SGNews/Asia_10979.txt	SGNews/Asia_11794.txt	SGNews/Asia_11241.txt	SGNews/Asia_11052.txt
23340	SGNews/Asia_11580.txt	SGNews/Asia_11772.txt	SGNews/Asia_10326.txt	SGNews/Asia_11396.txt	SGNews/Asia_12511.txt	SGNews/Asia_14150.txt	SGNews/Asia_11303.txt	SGNews/Asia_13019.txt	SGNews/Asia_12975.txt	SGNews/Asia_13554.txt
6299	SGNews/Asia_10857.txt	SGNews/Asia_11772.txt	SGNews/Asia_11570.txt	SGNews/Asia_11396.txt	SGNews/Asia_10326.txt	SGNews/Asia_13900.txt	SGNews/Asia_11298.txt	SGNews/Asia_10904.txt	SGNews/Asia_12707.txt	SGNews/Asia_13048.txt
14345	SGNews/Asia_11707.txt	SGNews/Asia_10083.txt	SGNews/Asia_11983.txt	SGNews/Asia_12156.txt	SGNews/Asia_11887.txt	SGNews/Asia_13049.txt	SGNews/Asia_11656.txt	SGNews/Asia_12975.txt	SGNews/Asia_14077.txt	SGNews/Asia_12241.txt
12897	SGNews/Asia_11478.txt	SGNews/Asia_12791.txt	SGNews/Asia_12513.txt	SGNews/Asia_13384.txt	SGNews/Asia_13712.txt	SGNews/Asia_13460.txt	SGNews/Asia_10377.txt	SGNews/Asia_11461.txt	SGNews/Asia_13801.txt	SGNews/Asia_13803.txt
15458	SGNews/Asia_13668.txt	SGNews/Asia_10766.txt	SGNews/Asia_12829.txt	SGNews/Asia_13655.txt	SGNews/Asia_11437.txt	SGNews/Asia_11398.txt	SGNews/Asia_11687.txt	SGNews/Asia_11397.txt	SGNews/Asia_12213.txt	SGNews/Asia_11530.txt
14747	SGNews/Asia_13668.txt	SGNews/Asia_11434.txt	SGNews/Asia_11437.txt	SGNews/Asia_11065.txt	SGNews/Asia_11303.txt	SGNews/Asia_10981.txt	SGNews/Asia_11528.txt	SGNews/Asia_10784.txt	SGNews/Asia_11393.txt	SGNews/Asia_11788.txt
10975	SGNews/Asia_12596.txt	SGNews/Asia_10152.txt	SGNews/Asia_10199.txt	SGNews/Asia_11850.txt	SGNews/Asia_11761.txt	SGNews/Asia_13026.txt	SGNews/Asia_10859.txt	SGNews/Asia_13798.txt	SGNews/Asia_11241.txt	SGNews/Asia_10751.txt
8073	SGNews/Asia_11394.txt	SGNews/Asia_13072.txt	SGNews/Asia_10981.txt	SGNews/Asia_10302.txt	SGNews/Asia_12787.txt	SGNews/Asia_12154.txt	SGNews/Asia_12079.txt	SGNews/Asia_11795.txt	SGNews/Asia_13720.txt	SGNews/Asia_13395.txt
23355	SGNews/Asia_10083.txt	SGNews/Asia_11706.txt	SGNews/Asia_13395.txt	SGNews/Asia_10765.txt	SGNews/Asia_10644.txt	SGNews/Asia_13102.txt	SGNews/Asia_10151.txt	SGNews/Asia_10198.txt	SGNews/Asia_12116.txt	SGNews/Asia_11357.txt
23342	SGNews/Asia_10152.txt	SGNews/Asia_10199.txt	SGNews/Asia_12150.txt	SGNews/Asia_10048.txt	SGNews/Asia_11462.txt	SGNews/Asia_10408.txt	SGNews/Asia_10149.txt	SGNews/Asia_10148.txt	SGNews/Asia_11152.txt	SGNews/Asia_10579.txt
4941	SGNews/Asia_12266.txt	SGNews/Asia_13591.txt	SGNews/Asia_12368.txt	SGNews/Asia_13339.txt	SGNews/Asia_13573.txt	SGNews/Asia_11772.txt	SGNews/Asia_11792.txt	SGNews/Asia_13221.txt	SGNews/Asia_10090.txt	SGNews/Asia_12975.txt
6456	SGNews/Asia_13518.txt	SGNews/Asia_11745.txt	SGNews/Asia_11531.txt	SGNews/Asia_11506.txt	SGNews/Asia_12059.txt	SGNews/Asia_10121.txt	SGNews/Asia_13575.txt	SGNews/Asia_13798.txt	SGNews/Asia_11529.txt	SGNews/Asia_10675.txt
6410	SGNews/Asia_10749.txt	SGNews/Asia_13248.txt	SGNews/Asia_11082.txt	SGNews/Asia_11468.txt	SGNews/Asia_12424.txt	SGNews/Asia_10046.txt	SGNews/Asia_10751.txt	SGNews/Asia_11306.txt	SGNews/Asia_10679.txt	SGNews/Asia_12786.txt
23334	SGNews/Asia_11707.txt	SGNews/Asia_10083.txt	SGNews/Asia_11505.txt	SGNews/Asia_12512.txt	SGNews/Asia_11477.txt	SGNews/Asia_13320.txt	SGNews/Asia_13687.txt	SGNews/Asia_12503.txt	SGNews/Asia_13574.txt	SGNews/Asia_10185.txt
20495	SGNews/Asia_10083.txt	SGNews/Asia_11706.txt	SGNews/Asia_13657.txt	SGNews/Asia_13474.txt	SGNews/Asia_14151.txt	SGNews/Asia_11228.txt	SGNews/Asia_12783.txt	SGNews/Asia_11971.txt	SGNews/Asia_10765.txt	SGNews/Asia_10048.txt
5689	SGNews/Asia_11464.txt	SGNews/Asia_10083.txt	SGNews/Asia_11688.txt	SGNews/Asia_13926.txt	SGNews/Asia_12300.txt	SGNews/Asia_13980.txt	SGNews/Asia_12243.txt	SGNews/Asia_10699.txt	SGNews/Asia_12726.txt	SGNews/Asia_11298.txt
7418	SGNews/Asia_11793.txt	SGNews/Asia_12514.txt	SGNews/Asia_12265.txt	SGNews/Asia_11707.txt	SGNews/Asia_11065.txt	SGNews/Asia_13320.txt	SGNews/Asia_12013.txt	SGNews/Asia_11505.txt	SGNews/Asia_13573.txt	SGNews/Asia_13714.txt
21518	SGNews/Asia_12266.txt	SGNews/Asia_13339.txt	SGNews/Asia_10696.txt	SGNews/Asia_10376.txt	SGNews/Asia_10356.txt	SGNews/Asia_13588.txt	SGNews/Asia_10291.txt	SGNews/Asia_12856.txt	SGNews/Asia_10090.txt	SGNews/Asia_11461.txt
22854	SGNews/Asia_11707.txt	SGNews/Asia_13709.txt	SGNews/Asia_12690.txt	SGNews/Asia_12178.txt	SGNews/Asia_13574.txt	SGNews/Asia_11863.txt	SGNews/Asia_12512.txt	SGNews/Asia_13320.txt	SGNews/Asia_11969.txt	SGNews/Asia_10911.txt
13687	SGNews/Asia_11463.txt	SGNews/Asia_13090.txt	SGNews/Asia_11477.txt	SGNews/Asia_12266.txt	SGNews/Asia_12504.txt	SGNews/Asia_11065.txt	SGNews/Asia_11794.txt	SGNews/Asia_13748.txt	SGNews/Asia_10152.txt	SGNews/Asia_10199.txt
