UserId,UserName
31080,monkey68
31107,coolboy56
31123,Mrkeechew
27717,tortoisecar
28630,srnathan
31332,livinthegoodlife
31178,jokerwild
31274,jayjay.tee0
29287,bobkschua
4610,Singapore Indian
5786,Truthspeaker
31318,capricorn
23594,wongchenpang
30635,mimosa1890
29864,sivaraajkrishnan
14434,mainecoon
31209,goron883
31452,raymond_loh
31537,dinofan67
31950,spencertan
20464,letbehonest
29735,OngKokThong
31470,liuniubb
31782,think2say
31223,electriceye
7920,nuthead
20458,hypergatak
31661,sotongking
31663,ding5689
8414,keeferae
31721,zhangzhao
31749,heyheyhey
31735,songsonglynn
31780,genie1998
29283,taykoryong
27463,EyesWideOpened
31442,yongyang
31656,ankle123
13251,ssagacious
10367,kyotykcaj
31927,beatthecasino
31976,rwsmbsban
21311,TypicalSGgal
32010,9306sammi
31564,theoldwhiteprick
14239,boygeorge888
8794,ratatwoe
32374,VivaLaVida828
19088,Foreigntalent2009
31459,hanamaky
20718,moomoomouth
32398,llow7968
32403,wolfzjasz
32405,kmanly1132
32347,cjwong148
32426,deviantdefiantmann
32366,amandalee
32368,1819singa
32353,ngansweeheng
10972,chewonline
57490,CruiserRR
57818,teejay360
51804,guanda4444
58662,BHP20128
60877,leejunkie
62762,darth_mel
63463,michael007
64457,islandsoul
64359,MrMody2699
65687,Cedarheart
80747,eugenekh
79798,pinetrees1
110944,mikuhatsune
92320,LegitLies
61914,NaughtyByNature
138218,henrylim9904
93200,AnythgButU
33312,facelook_89
34772,jasontys
38767,grateful2lky
11188,Gigilove
39107,tokkoksingsongplaykita
38946,jafri_basron
40842,popiahskin
41746,extremewellnessgroup
46569,GoddessSisterTeacher
46420,bruceleexiaolong
32404,raylimzzz
30746,Gramercy
8608,ym_tan2
46451,CalvinChan88
48746,singshid1
33797,exportset17
32545,csi88888
10957,Kitty_P
32690,captainchamp
32760,nicki1677
20187,d_labedz
9764,Homegrown
32790,cowardbasher
36998,nights1978
25475,moxmoxmox
33055,kenrostay
33059,resident
32895,bzzzzzzz
32893,doublesix
33032,availablelight
33051,curtisd123
33648,callmebad
33033,joe_black
30918,flying.monkeyz
8820,W|zard
33073,williamk05
33074,sgmelb05
33063,dlareg80
33155,vectorvsorbit
33011,2centsworthcomment
32959,exportset16
33325,h3yh3yh3y
33524,kliang50
31746,eibow6955
33035,flyingtissue
33305,yupgiguy79
15414,ISPY.0007
35811,PineApples
36247,kongjiaowei
33457,ichapmaichap
20625,euphemist
33559,reborn76
33582,swotanalysis
33781,sunshineonthefarm
33569,angsty55
34708,jessbeautifulgirl
32591,damiankoh
33795,anonymoushaharyan
33953,hyomhyom
59278,newordernonsense
49842,fang_kuaizi
42212,zustthink
51627,Mumbucky1
41383,didaman2
6780,lonetraveler
33871,saintdannyboy
33876,tamarindseed
6492,oneasia28
12965,kgchng
33958,falcon77
14634,&#20570;&#29233;&#29233;&#20570;&#30340;&#20107;
12278,DunKnowLeh
34408,comfortdiego
33922,careerswizard
31605,blackdragon888
34187,gigolobro169
21003,Humpty
34262,4.danjia
34293,mozzilla
34309,jen12say
19790,mysay321
3907,8559
29865,ASingaporean
20835,MisterPeter
32260,johndoe101
34362,rolex3838
34343,bilihu8888
15321,jazz_chick
35556,glady48512
36200,special1
7861,mcheong1
36233,jademansion
33581,good4you
34455,jsinchina
34082,truedirect
34530,gigolobro6969
34692,fantastic1
34400,raptor22
35139,zad123456
30890,bigcastle
34549,viva1234
27253,joyofpeace
26608,phyongpp
21762,HOCKHENG
34232,simonsimbc
12870,AnastasiaWun
34523,goatee67
34578,loudmouth
34631,transportee
32343,shawnkinglai1
34696,liawan123
32249,hros
34697,thinline
35583,alleggsinonebasket
35944,malayekini
19864,xiaoxiao
34857,akashic12
34856,timloh123
34250,republicmatta
14914,cheap3877
34859,lesbianbigsis
35210,vincentheng
35244,happycloud
7367,WongWisely
34033,MrCheckmate
36348,helios467
19628,rodney777
8258,celloids
34802,mohanmuru
35207,simon_simon
35451,moonlina
34616,bobby_lee
35348,kaypohok
33880,tuadulan
35468,legalbandit
35700,didusaythat
28494,mamakpark
7715,JaiSin2000
28542,flashz888
34517,need2know
27880,Happybutterbear
5801,headsets
31389,xinmpg99
36192,chromesurfer
36183,mimosaactivist
36353,fionaho264
28838,kenlynnwee
12739,Vincent SPL
52151,Libraseptember
36209,tweatweat
36213,exportset20
9814,blurb
36476,santafeisdr7233g
13428,synthespian
36529,raymondhww
5568,kongming
36630,truth2012
10540,khootengliat
13326,hopengyew
34167,jtjc1955
31877,yippy1968
25310,dontfindme
37076,lanchiaotuaki
34858,salopian
36486,roulette
15681,kiong123
10234,muttonbriyani
9000,brainlessC
31165,acyk
4977,FRAUD 1234
37079,alf21
35600,lowbh1201
17299,pat5355
37235,jamesdeng
37231,joey1980
37179,erikkire
9536,shanghaitang
51639,fluffiebunnie
40049,Universe
25924,zeusofolympus
34726,Proudchinese
37645,toastychan
4992,motorist
8195,docjools
28082,whatodolah
37983,whymenbagain
10165,beauaustria
37789,exportset22
26913,Courageux
13234,teotbc
30032,james2088
30903,mikekimike
33693,BS_Biggie
39096,tiong3110
4944,Wonder_Why
37933,brothers
33893,zxxlxxgxx
38201,threebars
8916,bennybkc
38090,gornoblonde
38121,surprisingviewer
38400,observer4u
4834,MachFour
38658,tlukay59
38802,idorun077
4774,sgp333
28623,singaporenumber1
39248,littlemn
39998,nysingaporean
40209,tweetie2012
40442,marinalink
38471,kotofeich
38752,blueocean21
38756,yoshidino
38759,charliesdt
104033,reddog89
95760,thecomments
38660,bigninipoks
9512,torqueingcock
38701,manpfist
38702,meatbao888
38246,genevieveshaw
32842,Summers3
15286,Ovenfrsh
38688,sixtysecs
9153,digeratiz
42978,jeenajean
43437,ReallyDunUnderstand
19548,soshiok_reader
34848,maximummm
38890,michaellaw
38961,unbrandedbreadnbutter
38588,Water Max
60266,leekiong24
58280,JiaKaLiao
38966,greenbird
38984,gigolulu
39072,g1golula2
39195,krillova
39235,yongtaufoo
6025,omnipotent
39844,nictukuu
39253,greyskyoveryou
6899,hazelnut
15790,kittzwishingwell
39339,eeeepeee
14335,GTLeon
22499,Mohtokshu
39602,candicepraisehim
30025,AhhJimmy
39819,greenhat
39738,hellinger
7356,Nameless
15588,Criminalz
37534,swingdoctor
26514,tommyng7
37750,stevenong168
32898,monkimonkie
39932,substitute
22942,peterinjb
39947,sadvictim
40116,cilakasia
40031,jameschua31
40039,j0ce1yn7an
41605,dayveedseah
40141,asiaone111
37331,desertchimp
12933,jontanph
31664,icetman2
20335,controversial_123
32851,zombie2011
35484,simplyput
24265,friedbeanhoon
40443,jaydeecoke
40325,simplicityz
20468,gracemypocket
20665,Ronaldwong
41680,MumBucky
15542,SHARINGINTRUTH
44305,garethgate
26938,clarahan
40456,darkavgr
44300,companion
22209,Shrio1978
38587,xxxxxxxxxx
35197,zest3000
56210,catlibra
39184,Jafanati
40633,galaxystar
40429,extremelycool
27598,password
31557,straighttalk
40975,weareallone
40046,xiaotony
33469,knight_white
41391,hahahehe
40976,alfred_sim
15564,HunkyHoo
40973,youngfranco
13581,mellim008
6869,IworkinBatam
6438,brianshah
45628,closemyeyes
41324,shigure31
22692,Narrator
39912,pinkiefloyd
9553,MakeBelieve
41000,Lotteworld
8239,isubaru
4529,aries333
8013,davteo5
41731,honeytruth
29995,ladyhaha
28677,ynzaiasiaone
15639,Nironto
40636,shekinah21
41886,bullethole
41818,returnmemymoney
10769,mi5mi5mi5
48144,gryphonz
47650,pinkpanadol
47800,sgaporean
39351,sashaqueenie
41897,talkingcxxk
48143,charlibrow
10589,chan chong sing
50241,Pigcanfly007
120175,leedavid
47721,loveyrgovt
42300,angryinvestor
5164,Sally123
42371,bhollen76
42144,snakes77
42179,capricorn71
3520,genekhoo
42312,chris101
43597,razmilla87
43993,breadpitt
41237,StoriesFromTheAir
42528,shawnmchl
31045,puppy.tbh
19566,donkuok
42670,fredia123
21296,I&#9829;Myself
8387,MyComments
42617,drkmatter
21463,speakspoft
42856,skyc1980
14260,White Knighter
42843,johnlim63
24206,Himiko
5556,sgtpepper
21517,longine_sg
42544,tantatjin
43248,bukitbatok
4845,elizabethtan
8165,lclkfllmf446294
6095,casperfong
43001,anglefSet-cookie: gx_ed=1
40650,stillhoping
12716,IAN9
10010,tuantuan
43668,hamster2002
33005,alantisalan
41300,730
15004,menon54
24404,IHPCnews
7590,eastman01
38561,janusfrk
6049,searth63
44308,singaporeinc
57589,UnhappyParent
44042,murphylaw
43754,iandmfforhim
44129,yclam
37889,desmond4450
44055,vearsh93
44168,Jimmy1978
44393,sayuri2323
124618,KBalakrishnan
114538,Bluesky123
28793,n0vice1234
5392,pessimizt
10341,chrisnel
45074,FullBloodedSingaporean
44741,hongxxxx
44842,danny83838383
44898,tankl321
15568,TianXiaWeiGong
44831,newsasia
45746,lilylovemarshall
12530,killemall
10878,galstonite
44586,hummytan
11016,angryone
29574,reichsprotektor
24760,junrenandwendy
11242,kick1stepmove1step
8268,gardenteas
23663,nhgsti9
45380,john_kong
28084,ColorWolf
45088,kiohteoh
42744,Panopticon2012
45281,mikeinsingapore
4165,NeonBulb
9795,elvinthinker
41744,meridianjc6
24178,alvin2791
44192,LoveRain
45434,Aigburth2
45435,josephchew2
31507,williamk
31185,SalesExec
45660,jackson88
45500,ablemarker
29031,Mayura_Daidouji
19728,yewenguo
31231,john_ric
45880,alleworst
19816,makan247
30158,ahhong22
31895,ubssales1
11148,FingerPointing
45776,realised
19368,bigbigreturn
45980,liveinarizona
37943,mittymitty
47154,HarryLeeKY
25669,hanhgoldman
46533,jSet-cookie: gx_ed=2
43813,Elements
46685,carly1101
12750,leonidos
46873,happysporean
14352,theIVORY
46779,handidarmoko
47051,foreigntalent
47169,brookebrown180
50200,mrcoconut
32250,wong5505
47027,mytoocents
14705,Lim Teck Tiong
45654,wei_soldier
47123,Expiringsoon
21031,koh228
42971,Mary_poppins
21786,luke8989
36475,hotroddie
34925,skysuccess
46230,monchacha
45388,aceventura
7049,DrivingRange
47587,talkcocksingsong82
47626,jennlse5
48552,lampartualiap
50150,horseking
45650,juliannatan
48598,greenhat9
48599,aigburth3
49397,silenttears
59558,minoritymajor
40877,haohao888
35698,spinningwheel
60130,docminority
47913,c2kterry
22701,sbd
48133,penalty1973
20124,PatrickDenmark
27542,grgr2000
48247,158X128kg
48676,mohammadcary905
56587,Sangkrontang
49066,queykj50
14011,midnightangel
49923,CKH.CHR2012
48884,nipahhantu
48170,uncleontheroad
21941,test
48764,jchiam12
48897,hammerjack
10206,Fredquek
49001,ncejoyce
10224,acidbyte
43612,queeniesasha
11591,terryhulk
49091,kento2012
49092,hdber888
44130,speakyourmind
49097,nelsonngyw
49124,singaporeans
48891,exportset24
15537,Unemployed
5225,Systemdown
49137,Sensitif
49168,AcesAhKor
21131,skyyun38
49233,jackjhng
15730,bigjones123
21986,GunnerSG
31395,Hungouttodry
775,mconnect
49310,singaporeanss
49315,denniskee
8621,Carefree88
49359,angmohandloveit
49368,brolexxx
48732,sungod666
8079,anne_seow
39703,crumplerman99
12243,jogoh007
9227,saggicool
49190,tpoliceee
23072,Silverelf
49531,sgprc888
48000,bonsoir1_99
48879,david110
8444,firstcapital
48905,FatherSonNation
49162,Alexander29
49175,abelwong
48888,macan1ng
10527,mentalshock
49245,merismus
6369,deganduss
49247,noisyone
4679,macy54321
31501,MyThoughts
43548,harshadsph
49639,meepoktah
38438,cynthiama
48030,whatuthinking
50161,T1213121
50238,janegrrr
26607,allysa08
50943,takecharge
48362,hamburger
138429,happyday
147343,LoveGururu
50390,antoniolepa
50789,trademaster2012
49059,moderateliberal
41676,actionpls
50714,davidmessi13
46573,zulutango
63051,Monster1
50945,spencer12
12864,CharlesD
50728,iloveasiaone001
37104,8dennis8
51464,hwangrong
51503,doodahdee
23123,Greyhood
51645,Alan1964
50998,Twitters
43914,vincent1601
59574,tetkianlee
157411,Ppinetree
49372,usky2012
14416,ilovetheworld
51839,sinkukree
109297,czachtheone
82960,simaqian
91749,tuitionczar
126533,Wednesday
33854,060993ss
35291,coolspidey
51904,allyyip90
51916,asdfzxcv
51910,Maximium
52021,please_lah
14623,Baikinman
51721,slumpdog
41889,blackberrt
46423,pacman007
51926,kennethlimms
6725,souldude
9312,straightword
52148,allanpek
52719,SpaceGod
52887,Donut News
52980,Tauhinhin
53005,Hulk8888
53392,privatesinbad
53208,NatalieG
46597,Shananarocks
19524,kooman01
53140,HahaHoHoHeHe
15497,AapacheMosscode
9382,edwardkylee
19996,redartic
11310,openmindsg
52055,simplymortgage
54020,Monkeyking1
21087,jasonbourne
55046,petrusyin
53063,billychen
55052,stancham
55059,temeraire
54350,intenxive
53858,shamrock
56058,woeiluen88
55628,asujuftw
56480,ernesttan723
55180,NeoHAHAJack
26372,rangers88
51355,babebaer
56556,leonispura
56559,jiawueng
56923,NoNoNoYesYesYes
56200,Qwerty1234
20402,otaktakcenter
54520,asiaoneptone
57452,closeoneeye
7135,daveychua
4384,Dato Jude
54239,davidtham2000
54129,EonStrife
39860,tangwk88
34830,funfly96
56826,takamaiashi
53494,Sep-53
54487,dickkeegan
54289,2013_2014
33617,evilmadussa
54821,AirHorse
54788,ademhawwa
54829,10.cents
29687,winsor78
54970,barry1986
54924,CHCWatcher
55104,Think_Ask
54954,pellymelly
55202,BinChowChow
54357,whitegoose
22553,slickrick
55205,PervertThoughts
55489,simplelife88
9330,waz_unik
56052,Forummer
4504,knim108
55580,simpmort12
41852,SaintPatrick
30028,therealdeal
55629,jinnan11
55635,felarri22
31369,bart1212
55671,Techno283
55684,newsreadandfeed
7487,gixerjoe
46556,rsparkles
8574,habibi
55825,nonameno
55956,JumpingSpider
45478,clarababy
55822,noneedtoaskahguai
55962,darklord22
10941,ahnyaahnya
56049,Liangawyo
63213,Genesisz
56106,lawson_jeremy
56095,bigtree286
56155,zuurkool
56211,xumingle
56180,martin12
46443,FrankHSL
60106,ahgalgal
55844,thinkingaloud
56426,alluringalice
14095,Singasoft
53740,drummeister
31358,kc0073
56951,Fisherman
57072,merlin12
57784,happygal
56966,MASHPOTATOES
57106,UZIEL089
8138,huei67
55615,clumsydotcom
57669,Charleschong
46865,sunstoned85
57801,SGPoorMan
47155,Black_Horse
33720,factaky
60649,Clemencetani
57800,JustTalking
57933,ricardosan
57544,Shameful
57985,ifindoubt
51808,fluffythings
31498,straitstimes230
21691,lettherebepeace
20874,minimilk
58004,coolcobra
58124,HawkeyeP
58116,neehajtan1
58103,anyhowsay
58109,minminsg
58114,realeetee
58137,sgborn66
51072,klstreamll
115780,Ryanairline
97508,x10serpent
48022,jalanjalan
5296,sg.zeark
58608,Zenornot
58611,angtingbehtau
58617,keeluantew
58764,Crescent01
53086,zzenobia
71854,OrBeeKueh
106432,konttiki
58540,minquant
58595,Boredness
56694,justicewisdom
58781,Victor108hai
10616,tattsi
56414,SimpleOne
58701,maniac777
29516,phuakh
25474,peteratlim
58202,kimmyown
60316,Raknison
48755,teolc4018
50052,Avengers
58908,BlackCaviar
58868,DebateIsFun
58873,Stefan.Steinfeld
58934,BlueCat7
58942,CowsCanFly
29308,goldenflyingdragons
12110,rapsberry17
58534,dragonf2y
58866,anni9985
59501,FireEngine
57786,Interested
46340,wordsmonger
59995,SingaporeCowboy
9073,Monkey_Face
13277,MoNa_Meee
58892,USdollars
7803,yuyeshuya
58946,chiambk1951
71546,countonmesingapore
85181,cashflow
33827,aspiebaby
59712,Takalahtkl
65278,arlandria
59441,Mummygoh
59917,victorsee61
59850,moon_1549raker
64087,Mr.Logic
64352,cutepuppy
60253,wongcilik
60272,odakyulin
60113,samsunglaptop
59812,JK_UNDERDOG
60339,boomkueh
46432,Jellybeans
55622,samsungtay
69773,apacbullion
70469,CempakaDruid
69830,YourNonoc
95953,HeavenOrHell
59358,RogerKuan
21851,huamulan39
51829,terminator37
61228,dolqiuindonesia
61154,blur1963
58690,wyeming52
48687,master7m
11476,samtkt2000
56394,limhk1960
61715,fellowhuman
1735,rlhk
61651,leonardchoy
5050,shineshine
61987,cannottoleratebad
74322,HOPEFULnHOPELESS
62402,ningjiang
62487,kepochee
26683,leon24
63778,SunYoBear
62354,kslow1971
56456,laozhibushuang
62480,usman4444
29290,xiao.lee
62664,williamtan74
62999,Forumner
63111,JBCheung
61639,abcde123
62830,KFC_Lover
58437,phloi
23610,whywhywhy2011
63583,kuunneey
54895,jochan007
63602,blacktone
63603,chunkylover84
50486,moonlighttempt
7073,jamstart
22409,My1cent
62054,everythingbut
64005,sdycho1950
9469,haya3188
9845,Covertdescent
65365,dickkeegan69
67951,wishingwell
63868,gasprice
22758,shreklight
59435,whattheF
50406,homelyman
64123,Gladiator2002
1009,Missan
64098,leslie_88
64129,Justmyview
13729,citizenxyz
10048,cyberpinion
6150,rathasie
63994,what2uthink
40018,blackcat
64250,jandoe1011
9958,Mahbok
64299,yyppyypp
64086,Laksamana
64565,tianyia1
71705,WaterDragon29
8603,nemo6089
8275,SKhoong
43033,mrxiaoboy
15478,handymandy
64934,sngkokleong
64933,Myfairlady
65187,rosemarry
31464,DocNo
64651,angw0014
64549,Magtan66
62800,diver7up
68388,Greekolive
23374,steelmaker3
33113,ajdynamite
64744,MyTake31
61621,mummy012
64781,edwinyh.tan
14358,AbsolutelyNobody
12793,Doncafoo
53909,GohYinLong
61799,rickyelectric
65034,ybbhfdf1
62079,ahgogogo
65952,Aphelaura
65050,SIMCARNIVAL
57773,observer03
5943,lymeow
65119,Fortune500Frank
21923,maxwangwang
65238,IPAdministrator
65412,Dan_1970
65349,brandonnat
65698,SoEmbarrassing
65697,yysiong84
65701,Gryphon88
47734,MichaelHoco
65743,tawkc21
65742,kkpc0001
14331,SingaTalent
63181,yayaking
60428,Avenger2012
66142,angrybeard
66640,IAMYOURMUMMY
66207,serangoonlup
66373,iqhighup
9043,juliengau
67266,Chairman_mao
67109,coachy888
67216,lucasbiker
71712,graham2006
67992,Fattypapa888
68738,johnsontan25
67768,sesamemuachi
53119,broberry
25119,winsonkang
67949,Eugenides
64872,KlaraTan
56136,marann9985
69247,fiscalcliff
67164,auntieleow
68112,flashmob
68301,leslieyee
68905,marlin88
69410,whatyousay
46840,exsporean
54861,chilipepper69
69086,kiwifrost.louis
36688,starlight1388
58820,jamie_bob
66135,OnTheEdge
69292,javikmct
5185,montpaneis
20728,limwenchyi
69785,Gatekeeper
69700,goireland
66250,AngTaoShiok
66248,21-Dec-12
64650,Cityliving
70187,cksin1965
70194,perksmini
70240,newsdwarfer
70137,Chaypapa
70397,inmyview
19888,brom69
66251,BallsItchy
70039,johnbeaszley
70691,oldanduglyterz
70582,Samcheekin
59260,jefzone78
33863,udun12no
70829,TT_Penholder
71098,Excercal
11524,johnjohn5025
7089,jeebeesus
71180,divaQueen
56506,ItsNotRight
71559,notsodorky
71986,PP08122012
71969,desperatedan
70924,tswrites
72025,Santaclaws
72109,informhiv
63309,busybody33
72222,cptucker
72313,watheheck
71401,ahgogogo2
35307,Airplane08
62379,silathill
72927,A380dreamer
73635,ommanipadmehum
65194,Davionkgt
72979,barracuda
72801,regulation
132610,jamespiak
57667,OceanBlue
13720,Zeke_Adams
74304,Thefallguy
82421,jiujiang
94083,haronlee
73543,12369874
24269,pykk535735
73882,andycassidy
74114,romance74
51689,nothingbettatodo
83288,User_cykk
74346,TaurusDragon
74408,monsterminister
74452,khamsulv
74361,bigbossman
74628,UOKorNot
35059,accumulator
75340,MrTowJiak
75381,Migrated
7115,superman100
75338,pigcanfly0007
75647,civicmindness
78665,csanson2004
77303,pal221178
10052,TheDecemberOne
75571,miketyson
72386,yolo_olo
74609,MargieDreamer
77263,peterloo
77291,powellcomd
47607,Libra797
77623,southwest
74091,Laurapalmer
76585,Singapore_man
78717,arsenal_18
137355,thecommentsxx
40275,VICTORLEE29AU
77957,iamlearning
78036,redpecker
80177,otheropinion
74357,loardhuang
27595,hubcutter1
78526,Sibeihappy
19617,uglymonkey
79316,kuantanmoh
83290,XinKaPoLan
81469,versions
80946,xxxsoulxxx
80792,meilan80
81032,Jsnow1990
79824,kooldog59i
82042,hkgsyyh999
83187,User_yourcb
83911,hellonotkitty
83896,neenlaopeh
83897,minibunny
23908,nycheong
12795,watchman
84040,jonathan920
11327,chinauncle
83782,rhinocerus
32214,icemint01
83736,innformnea
56366,SporeanPride
84239,onehawker
84285,elizaong
83665,PreciousMovement
84539,kelong_king
84531,lblim1234
82297,lamchowming
85211,admiral_john
52831,honghong
78410,Tsunamiw4ce
87081,GlobalCitizenSG
87093,xiao.lees
87097,fei.longs
31281,mediamonk
85159,kmkystar
79270,mystrawbery
84852,SlaySlavery
86347,michelleclark
77113,AberdynMz
85905,EveryoneButMe
85608,Yasha_Lim
85873,CuriousMinded
86392,luckyone
87172,hycheng709
87709,Divaforever
87941,nobodylikesme
89569,joinsingapore.com
89030,guoxiang
89383,bzdean09
6249,maviton
58008,jason1980
41694,commonsense888
90430,scarcrow
90447,havefate
91063,blacksofa
4587,roblim
91402,changeagent
91498,kestrel17
90940,LittleRoadRunner
51058,kwongyuechoy
74256,JustThots
35699,SHERMAN75
72069,zealot99
91062,parentseminar
91225,almaclang
73246,6FIGUREETAL
91230,fcfc1234
91436,happycny
15319,Lionsfan
91486,reportergal
54404,monsheep
102817,janistan
92719,joahaihin
92901,thinkerone
13752,minimalist
21027,tayaero
93034,Rockysia
93053,GinkoNutMan
93021,NEVERMIND
29095,Tiger2329
13184,JustOne
93196,Huongchan
90606,trento156
65598,sgpbubba
93315,babywaffle
20379,IamSporean
94177,butterfingers
61787,gunsmoke
94132,limsg1964
95415,MaleAlpha
9352,clim1688
65611,Marlin11
94278,Appleorangegrape
94369,Mozelleamy
94062,ppcboyboy
92534,Sing_citizen
94937,shellback
94573,josepheldridge
94697,Oldbengme
117690,Rollingstock
95253,Sandman888
60431,jackhcho
95540,Seibeshiok
58859,angelatlc
95003,6000secs
95389,alwaysSG
95515,bumblebee2
14075,Rkuchiki
95521,strikefirstprice
95718,sgdisillusioned
109749,PraiseMyLee
100484,cksinspore
82693,accessdenied6665
97825,LoyalNSmen
94451,countingzero
73632,edwardchan71
97799,UrbanFocus
5925,paufurhs
98273,SingKaPO
21689,robinlim57
98329,James123
98562,SingaporeanFirst
96294,OrdinaryGuy
98790,DontBeNaughty
83852,alwh1978
97302,suvattavus
99915,davidchai2628
9189,otherview
11772,theLITTLEone
101194,GranaryRat
101396,blue_ahseng
101380,jellybean122
102079,juzfedup
102420,belindaz
102269,tiffseah
48029,Taurus1972
103676,Bloodphoenix
10880,HumblePoet
7997,dragonics
81575,chewzaobao
104473,patricklee_122
108102,papoppies
104179,john5711
104262,watchnut
30930,coolwatchnut
104254,michaelcollins
67737,supersuper
105039,paparazzi69
106462,ktktkt980
14475,boonkiat
105862,daddydinosaur
107088,TodaysNews
107400,TheLittleRedDot
110292,MakePeace
25282,unpleasant
109246,PowerPeople
109238,Test2013
40675,daniel5chew
28348,stprints
109552,mint_oreo
110268,uNdErTaKeR8
94531,TeyTsaiKang
32885,linlaopay
21225,vernalick
111766,BlueCat99
109996,susilong
111015,purplehelmet
99467,andrewccm
71344,liberalist
113497,Mmichael
112640,sinchabor
15440,RelaxTeam
5249,Disappointed
113870,pensioner
114220,WTFWTFWTF
114316,stephenloo
98300,monkeylovepeanut
113898,ezkrehchao
114010,ramsay123
114586,perplexed
115666,SuperJuniorStar
115698,AreUAfraid
111898,Ryokkaan
33620,77highland
111395,TimeMachine
114454,RedHotChilliPeppers
115131,MalaysianUNO
118468,yhohaan12
124743,MFgentleman
116480,brotherjems
54483,TrueLight
119898,ObamaoZD
135405,komttiki
136592,crowilla
142710,melts_singapore
149224,TangBoHu
81562,Santeh63
149830,BoHuTang
152427,siew
153891,RoTan
158250,perignonic
118664,CoolieBuster
171140,ysy48
118619,Michael_Late
111148,MygrandfatherRod
8964,jamesca91
119638,PeepingConscience
119824,BeenHappy
15039,LionHearted
134381,lightunup
113416,glassflaw
21172,love s'pore
117820,ilaughipostishare
111490,memoryresident
30811,bloombird
12787,phantomchicken
116912,Bugactix7
122695,Sibeishiok
40462,maleman67
122791,NobodyIsCommenting
122855,cksk3333
122865,yamakuza
123895,MorningWoodie
123953,SuperKapo
124425,punchdrunk
124549,BannedInSingapore
124597,MayDayMayDay
124796,chanwk38
10173,sane_saint
48772,WhatThe8
125808,kokabaru
104016,Speechless
135794,Sunday88
4691,Cheewong1
132339,coolzone
51397,backgates
132434,Constructive
131488,BahalaNa
60240,laobeng22573
132943,reformasi
132974,Harvers1
127014,Airplane88
5365,yang_man
136795,relifestyle
138991,BlueBreeze
139039,dl5asia1
139600,CivilSerpert
132503,danieltheone
12419,pencilneck
47210,purplecat1006
37880,Hulkhogan
139874,JillJill
137458,vincechua
145787,mooz
9931,Refugees
136049,incinerate
146610,RockyChong
105631,bystander64
145564,uwcsea123
145677,FREEDOM_FIGHTER
5861,sentulian
23097,quintessential
147527,xiaoqiu
14410,kwikemart
147947,Steinfield
143668,Sspeed.UnlimitedD
148630,Megamind
162659,Tellmemore
40627,Dankoh148
149570,Diam2
152422,monsterstime
123557,singlishspeakers
22356,emosilver
7612,linyao
151235,Hungergames22
25179,smiggy
164813,hansgruber
163082,mel_sg
27282,raymonya
153100,Ashrael
153162,Pinkpinkone
23209,rayboyee
157674,sevenup
167254,onelord
58506,teamspore
102032,Parkar00
34604,AuntyNice
163061,leongsam
152451,Not_FT_But_LT
155886,Mollbutt
22276,nataliemun
24147,hkartadi
140058,rustgal17
51715,mofst001
122889,nomoremoney
161730,PTZ
71544,LIBRAN.JAG
161907,RAK97
162175,vic
96265,dc22422009k
